time,m_ballast_pumped,m_pitch,m_pressure,density
2024-08-07T07:37:01Z,NaN,NaN,NaN,NaN
2024-08-07T07:37:08Z,NaN,NaN,NaN,1024.3745
2024-08-07T07:37:08Z,NaN,-0.427606,NaN,1024.024
2024-08-07T07:37:15Z,NaN,NaN,NaN,NaN
2024-08-07T07:37:22Z,NaN,NaN,NaN,1022.86414
2024-08-07T07:37:28Z,NaN,NaN,2.50173,1022.52124
2024-08-07T07:37:29Z,NaN,NaN,NaN,1020.6071
2024-08-07T07:37:36Z,NaN,NaN,NaN,1020.5696
2024-08-07T07:37:43Z,NaN,NaN,NaN,NaN
2024-08-07T07:37:48Z,NaN,-0.408407,NaN,1020.53986
2024-08-07T07:37:50Z,NaN,NaN,NaN,1020.5418
2024-08-07T07:37:56Z,NaN,NaN,NaN,NaN
2024-08-07T07:37:57Z,NaN,NaN,NaN,1020.54047
2024-08-07T07:38:04Z,NaN,NaN,NaN,1020.5361
2024-08-07T07:38:11Z,NaN,NaN,NaN,1020.5383
2024-08-07T07:38:16Z,NaN,NaN,3.08376,1020.5401
2024-08-07T07:38:18Z,NaN,NaN,NaN,1020.5378
2024-08-07T07:38:25Z,NaN,NaN,NaN,NaN
2024-08-07T07:38:28Z,NaN,-0.443314,NaN,1020.53705
2024-08-07T07:38:32Z,NaN,NaN,NaN,NaN
2024-08-07T07:38:39Z,NaN,NaN,NaN,1020.5329
2024-08-07T07:38:44Z,NaN,NaN,NaN,1020.5329
2024-08-07T07:38:46Z,NaN,NaN,NaN,NaN
2024-08-07T07:38:53Z,NaN,NaN,NaN,NaN
2024-08-07T07:39:00Z,NaN,NaN,NaN,NaN
2024-08-07T07:39:04Z,NaN,NaN,3.71912,NaN
2024-08-07T07:39:07Z,NaN,NaN,NaN,1020.5429
2024-08-07T07:39:08Z,NaN,-0.415388,NaN,1020.55066
2024-08-07T07:39:14Z,NaN,NaN,NaN,NaN
2024-08-07T07:39:21Z,NaN,NaN,NaN,1020.5572
2024-08-07T07:39:28Z,NaN,NaN,NaN,1020.57996
2024-08-07T07:39:32Z,NaN,NaN,NaN,NaN
2024-08-07T07:39:35Z,NaN,NaN,NaN,1020.59235
2024-08-07T07:39:36Z,NaN,NaN,NaN,1020.6586
2024-08-07T07:39:42Z,NaN,NaN,NaN,NaN
2024-08-07T07:39:48Z,NaN,0.548033,NaN,1022.75006
2024-08-07T07:39:49Z,NaN,NaN,NaN,1023.7615
2024-08-07T07:39:52Z,NaN,NaN,3.97651,1024.6002
2024-08-07T07:39:56Z,NaN,NaN,NaN,1024.7181
2024-08-07T07:40:03Z,NaN,NaN,NaN,1024.8397
2024-08-07T07:40:10Z,NaN,NaN,NaN,1024.8826
2024-08-07T07:40:17Z,NaN,NaN,NaN,1024.8661
2024-08-07T07:40:24Z,NaN,NaN,NaN,NaN
2024-08-07T07:40:28Z,NaN,0.432842,NaN,1024.9264
2024-08-07T07:40:31Z,NaN,NaN,NaN,1024.9872
2024-08-07T07:40:38Z,NaN,NaN,NaN,1025.0641
2024-08-07T07:40:40Z,NaN,NaN,2.98637,1025.1029
2024-08-07T07:40:45Z,NaN,NaN,NaN,1025.14
2024-08-07T07:40:52Z,NaN,NaN,NaN,1025.1687
2024-08-07T07:40:59Z,NaN,NaN,NaN,NaN
2024-08-07T07:41:06Z,NaN,NaN,NaN,1025.196
2024-08-07T07:41:08Z,NaN,0.427606,NaN,NaN
2024-08-07T07:41:12Z,NaN,NaN,NaN,1025.2025
2024-08-07T07:41:13Z,NaN,NaN,NaN,NaN
2024-08-07T07:41:20Z,NaN,NaN,NaN,1025.212
2024-08-07T07:41:27Z,NaN,NaN,NaN,1025.2173
2024-08-07T07:41:28Z,NaN,NaN,1.63449,1025.2206
2024-08-07T07:41:34Z,NaN,NaN,NaN,1025.2244
2024-08-07T07:41:41Z,NaN,NaN,NaN,1025.2285
2024-08-07T07:41:48Z,NaN,NaN,NaN,1025.2319
2024-08-07T07:41:48Z,NaN,0.432842,NaN,NaN
2024-08-07T07:41:55Z,NaN,NaN,NaN,NaN
2024-08-07T07:42:02Z,NaN,NaN,NaN,1025.2354
2024-08-07T07:42:09Z,NaN,NaN,NaN,1025.2386
2024-08-07T07:42:16Z,NaN,NaN,NaN,1025.2427
2024-08-07T07:42:17Z,NaN,NaN,0.7742,1025.2458
2024-08-07T07:42:23Z,NaN,NaN,NaN,NaN
2024-08-07T07:42:29Z,NaN,0.408407,NaN,1025.2509
2024-08-07T07:42:30Z,NaN,NaN,NaN,1025.2552
2024-08-07T07:42:37Z,NaN,NaN,NaN,1025.261
2024-08-07T07:42:44Z,NaN,NaN,NaN,NaN
2024-08-07T07:42:49Z,NaN,NaN,NaN,NaN
2024-08-07T07:42:51Z,NaN,NaN,NaN,1025.2646
2024-08-07T07:42:53Z,NaN,NaN,NaN,1025.2695
2024-08-07T07:43:05Z,NaN,NaN,0.127246,1025.2728
2024-08-07T07:43:21Z,NaN,NaN,NaN,1025.2738
2024-08-07T07:43:25Z,NaN,NaN,NaN,1025.2738
2024-08-07T07:43:40Z,NaN,NaN,NaN,1025.2703
2024-08-07T07:43:47Z,NaN,NaN,NaN,1025.2621
2024-08-07T07:43:53Z,NaN,NaN,0.822895,1025.256
2024-08-07T07:43:54Z,NaN,NaN,NaN,NaN
2024-08-07T07:43:57Z,NaN,NaN,NaN,NaN
2024-08-07T07:44:01Z,NaN,NaN,NaN,1025.249
2024-08-07T07:44:08Z,NaN,NaN,NaN,1025.2411
2024-08-07T07:44:15Z,NaN,NaN,NaN,1025.2323
2024-08-07T07:44:22Z,NaN,NaN,NaN,1025.2256
2024-08-07T07:44:29Z,NaN,NaN,NaN,1025.2158
2024-08-07T07:44:36Z,NaN,NaN,NaN,1025.2078
2024-08-07T07:44:41Z,NaN,NaN,1.99159,NaN
2024-08-07T07:44:43Z,NaN,NaN,NaN,1025.1912
2024-08-07T07:44:50Z,NaN,NaN,NaN,1025.1765
2024-08-07T07:44:57Z,NaN,NaN,NaN,1025.1165
2024-08-07T07:44:57Z,NaN,NaN,NaN,1025.0715
2024-08-07T07:45:04Z,NaN,NaN,NaN,1024.9503
2024-08-07T07:45:11Z,NaN,NaN,NaN,1024.8936
2024-08-07T07:45:18Z,NaN,NaN,NaN,1024.8452
2024-08-07T07:45:25Z,NaN,NaN,NaN,NaN
2024-08-07T07:45:29Z,NaN,NaN,2.81013,1024.7645
2024-08-07T07:45:32Z,NaN,NaN,NaN,1024.7086
2024-08-07T07:45:39Z,NaN,NaN,NaN,1024.4631
2024-08-07T07:45:45Z,NaN,NaN,NaN,1024.3182
2024-08-07T07:45:46Z,NaN,NaN,NaN,1023.8349
2024-08-07T07:45:53Z,NaN,NaN,NaN,1022.8263
2024-08-07T07:46:00Z,NaN,NaN,NaN,1022.2579
2024-08-07T07:46:07Z,NaN,NaN,NaN,NaN
2024-08-07T07:46:14Z,NaN,NaN,NaN,1020.56836
2024-08-07T07:46:17Z,NaN,NaN,3.42462,1020.51776
2024-08-07T07:46:21Z,NaN,NaN,NaN,1020.52765
2024-08-07T07:46:28Z,NaN,NaN,NaN,1020.5334
2024-08-07T07:46:33Z,NaN,NaN,NaN,1020.53204
2024-08-07T07:46:35Z,NaN,NaN,NaN,1020.53284
2024-08-07T07:46:42Z,NaN,NaN,NaN,1020.5368
2024-08-07T07:46:49Z,NaN,NaN,NaN,NaN
2024-08-07T07:46:56Z,NaN,NaN,NaN,1020.5399
2024-08-07T07:47:03Z,NaN,NaN,NaN,1020.53754
2024-08-07T07:47:05Z,NaN,NaN,4.0368,1020.5379
2024-08-07T07:47:10Z,NaN,NaN,NaN,1020.53467
2024-08-07T07:47:17Z,NaN,NaN,NaN,NaN
2024-08-07T07:47:21Z,NaN,NaN,NaN,1020.52985
2024-08-07T07:47:24Z,NaN,NaN,NaN,1020.52985
2024-08-07T07:47:31Z,NaN,NaN,NaN,NaN
2024-08-07T07:47:38Z,NaN,NaN,NaN,NaN
2024-08-07T07:47:45Z,NaN,NaN,NaN,NaN
2024-08-07T07:47:52Z,NaN,NaN,NaN,NaN
2024-08-07T07:47:53Z,NaN,NaN,3.53593,1020.5451
2024-08-07T07:47:59Z,NaN,NaN,NaN,1020.5495
2024-08-07T07:48:06Z,NaN,NaN,NaN,NaN
2024-08-07T07:48:13Z,NaN,NaN,NaN,1020.5561
2024-08-07T07:48:20Z,NaN,NaN,NaN,1020.5625
2024-08-07T07:48:27Z,NaN,NaN,NaN,NaN
2024-08-07T07:48:34Z,NaN,NaN,NaN,1020.5827
2024-08-07T07:48:41Z,NaN,NaN,NaN,NaN
2024-08-07T07:48:41Z,NaN,NaN,2.50637,1020.6141
2024-08-07T07:48:48Z,NaN,NaN,NaN,NaN
2024-08-07T07:48:55Z,NaN,NaN,NaN,1022.21674
2024-08-07T07:49:02Z,NaN,NaN,NaN,1023.1256
2024-08-07T07:49:09Z,NaN,NaN,NaN,1024.5338
2024-08-07T07:49:16Z,NaN,NaN,NaN,1024.6603
2024-08-07T07:49:23Z,NaN,NaN,NaN,1024.8899
2024-08-07T07:49:29Z,NaN,NaN,1.63217,NaN
2024-08-07T07:49:30Z,NaN,NaN,NaN,1024.902
2024-08-07T07:49:37Z,NaN,NaN,NaN,1024.9607
2024-08-07T07:49:44Z,NaN,NaN,NaN,NaN
2024-08-07T07:49:51Z,NaN,NaN,NaN,1024.987
2024-08-07T07:49:57Z,NaN,NaN,NaN,1025.005
2024-08-07T07:49:58Z,NaN,NaN,NaN,1025.0168
2024-08-07T07:50:05Z,NaN,NaN,NaN,1025.0812
2024-08-07T07:50:12Z,NaN,NaN,NaN,NaN
2024-08-07T07:50:17Z,NaN,NaN,0.880866,1025.1041
2024-08-07T07:50:19Z,NaN,NaN,NaN,NaN
2024-08-07T07:50:26Z,NaN,NaN,NaN,1025.158
2024-08-07T07:50:33Z,NaN,NaN,NaN,1025.168
2024-08-07T07:50:40Z,NaN,NaN,NaN,1025.1886
2024-08-07T07:50:47Z,NaN,NaN,NaN,NaN
2024-08-07T07:50:54Z,NaN,NaN,NaN,1025.1987
2024-08-07T07:50:57Z,NaN,NaN,NaN,1025.206
2024-08-07T07:51:01Z,NaN,NaN,NaN,NaN
2024-08-07T07:51:01Z,NaN,NaN,NaN,1025.2095
2024-08-07T07:51:05Z,NaN,NaN,0.192173,1025.2153
2024-08-07T07:51:30Z,NaN,NaN,NaN,NaN
2024-08-07T07:51:38Z,NaN,NaN,NaN,1025.2212
2024-08-07T07:51:46Z,NaN,NaN,NaN,1025.228
2024-08-07T07:51:54Z,NaN,NaN,-0.00289773,1025.2316
2024-08-07T07:51:58Z,NaN,NaN,NaN,NaN
2024-08-07T07:52:02Z,NaN,NaN,NaN,1025.2345
2024-08-07T07:52:06Z,NaN,NaN,NaN,NaN
2024-08-07T07:52:10Z,NaN,NaN,NaN,1025.2382
2024-08-07T07:52:18Z,NaN,NaN,NaN,1025.2418
2024-08-07T07:52:22Z,NaN,NaN,NaN,1025.2462
2024-08-07T07:52:26Z,NaN,NaN,NaN,NaN
2024-08-07T07:52:30Z,NaN,NaN,NaN,1025.2504
2024-08-07T07:52:34Z,NaN,NaN,NaN,1025.2552
2024-08-07T07:52:38Z,NaN,NaN,NaN,NaN
2024-08-07T07:52:42Z,NaN,NaN,-0.0075341,1025.259
2024-08-07T07:52:46Z,NaN,NaN,NaN,NaN
2024-08-07T07:52:50Z,NaN,NaN,NaN,1025.2642
2024-08-07T07:52:58Z,NaN,NaN,NaN,1025.2681
2024-08-07T07:53:02Z,NaN,NaN,NaN,1025.2747
2024-08-07T07:53:06Z,NaN,NaN,NaN,1025.2784
2024-08-07T07:53:10Z,NaN,NaN,NaN,1025.2784
2024-08-07T07:53:14Z,NaN,NaN,NaN,NaN
2024-08-07T07:53:30Z,NaN,NaN,-0.00985228,1025.2765
2024-08-07T07:53:38Z,NaN,NaN,NaN,NaN
2024-08-07T07:53:58Z,NaN,NaN,NaN,1025.2723
2024-08-07T07:54:06Z,NaN,NaN,NaN,1025.2645
2024-08-07T07:54:11Z,NaN,NaN,NaN,NaN
2024-08-07T07:54:16Z,NaN,NaN,0.0272387,1025.2585
2024-08-07T07:58:56Z,NaN,NaN,NaN,1025.2502
2024-08-07T07:59:04Z,538.067,0.418879,-0.0075341,1025.2439
2024-08-07T07:59:04Z,NaN,NaN,-5.80E-04,1025.2367
2024-08-07T07:59:40Z,NaN,NaN,NaN,NaN
2024-08-07T07:59:56Z,NaN,NaN,-0.00985228,1025.2295
2024-08-07T08:00:11Z,NaN,NaN,NaN,1025.2184
2024-08-07T08:00:40Z,NaN,NaN,NaN,1025.2063
2024-08-07T08:00:40Z,538.562,0.418879,-0.0075341,1025.1884
2024-08-07T08:00:40Z,NaN,NaN,0.00637501,1025.1693
2024-08-07T08:00:48Z,NaN,NaN,NaN,1025.1147
2024-08-07T08:01:12Z,NaN,NaN,NaN,NaN
2024-08-07T08:01:16Z,NaN,NaN,NaN,1024.95
2024-08-07T08:01:20Z,NaN,NaN,NaN,NaN
2024-08-07T08:01:25Z,NaN,NaN,NaN,1024.89
2024-08-07T08:01:29Z,NaN,NaN,NaN,1024.8422
2024-08-07T08:01:33Z,NaN,NaN,0.00405682,1024.747
2024-08-07T08:01:37Z,NaN,NaN,NaN,1024.425
2024-08-07T08:01:41Z,NaN,NaN,NaN,1024.1766
2024-08-07T08:01:49Z,NaN,NaN,NaN,NaN
2024-08-07T08:01:53Z,NaN,NaN,NaN,1023.3526
2024-08-07T08:01:57Z,NaN,NaN,NaN,1022.72876
2024-08-07T08:02:01Z,NaN,NaN,NaN,NaN
2024-08-07T08:02:05Z,NaN,NaN,NaN,1020.81226
2024-08-07T08:02:09Z,NaN,NaN,NaN,1020.5348
2024-08-07T08:02:13Z,NaN,NaN,NaN,1020.5322
2024-08-07T08:02:17Z,-255.249,NaN,NaN,1020.5365
2024-08-07T08:02:21Z,NaN,NaN,NaN,NaN
2024-08-07T08:02:21Z,NaN,NaN,0.511739,1020.5316
2024-08-07T08:02:25Z,NaN,NaN,NaN,1020.5326
2024-08-07T08:02:28Z,NaN,NaN,NaN,NaN
2024-08-07T08:02:33Z,NaN,NaN,NaN,1020.5344
2024-08-07T08:02:35Z,NaN,NaN,NaN,1020.53644
2024-08-07T08:02:37Z,NaN,NaN,NaN,1020.536
2024-08-07T08:02:42Z,NaN,NaN,NaN,NaN
2024-08-07T08:02:49Z,NaN,NaN,NaN,1020.5376
2024-08-07T08:02:56Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:01Z,NaN,NaN,NaN,1020.5367
2024-08-07T08:03:03Z,NaN,NaN,NaN,1020.5367
2024-08-07T08:03:05Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:09Z,NaN,NaN,1.72879,NaN
2024-08-07T08:03:10Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:17Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:17Z,-256.238,NaN,NaN,1020.5466
2024-08-07T08:03:21Z,NaN,NaN,NaN,1020.552
2024-08-07T08:03:24Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:31Z,NaN,NaN,NaN,1020.55865
2024-08-07T08:03:38Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:45Z,NaN,NaN,NaN,1020.57477
2024-08-07T08:03:45Z,NaN,NaN,NaN,1020.5844
2024-08-07T08:03:52Z,NaN,NaN,NaN,1020.6714
2024-08-07T08:03:53Z,NaN,NaN,NaN,NaN
2024-08-07T08:03:57Z,NaN,NaN,2.58651,1022.90436
2024-08-07T08:03:59Z,NaN,NaN,NaN,1023.45245
2024-08-07T08:04:05Z,NaN,NaN,NaN,1024.55
2024-08-07T08:04:06Z,NaN,NaN,NaN,1024.7694
2024-08-07T08:04:09Z,NaN,NaN,NaN,NaN
2024-08-07T08:04:13Z,NaN,NaN,NaN,1024.8798
2024-08-07T08:04:17Z,-255.249,NaN,NaN,1024.958
2024-08-07T08:04:20Z,NaN,NaN,NaN,1025.0037
2024-08-07T08:04:25Z,NaN,NaN,NaN,NaN
2024-08-07T08:04:27Z,NaN,NaN,NaN,1024.968
2024-08-07T08:04:34Z,NaN,NaN,NaN,1025.0763
2024-08-07T08:04:41Z,NaN,NaN,NaN,1025.1552
2024-08-07T08:04:41Z,NaN,NaN,NaN,1025.1575
2024-08-07T08:04:45Z,NaN,NaN,3.07797,NaN
2024-08-07T08:04:48Z,NaN,NaN,NaN,1025.1683
2024-08-07T08:04:55Z,NaN,NaN,NaN,1025.1835
2024-08-07T08:04:57Z,NaN,NaN,NaN,1025.1953
2024-08-07T08:05:02Z,NaN,NaN,NaN,1025.2015
2024-08-07T08:05:05Z,NaN,NaN,NaN,NaN
2024-08-07T08:05:09Z,NaN,NaN,NaN,1025.2056
2024-08-07T08:05:16Z,NaN,NaN,NaN,1025.2118
2024-08-07T08:05:17Z,-256.238,NaN,NaN,1025.2205
2024-08-07T08:05:23Z,NaN,NaN,NaN,NaN
2024-08-07T08:05:25Z,NaN,NaN,NaN,1025.2242
2024-08-07T08:05:29Z,NaN,NaN,NaN,1025.2267
2024-08-07T08:05:30Z,NaN,NaN,NaN,1025.2299
2024-08-07T08:05:33Z,NaN,NaN,3.63897,1025.233
2024-08-07T08:05:37Z,NaN,NaN,NaN,NaN
2024-08-07T08:05:44Z,NaN,NaN,NaN,1025.2377
2024-08-07T08:05:45Z,NaN,NaN,NaN,1025.2407
2024-08-07T08:05:51Z,NaN,NaN,NaN,1025.2454
2024-08-07T08:05:58Z,NaN,NaN,NaN,NaN
2024-08-07T08:06:05Z,NaN,NaN,NaN,1025.2488
2024-08-07T08:06:05Z,NaN,NaN,NaN,NaN
2024-08-07T08:06:12Z,NaN,NaN,NaN,1025.2528
2024-08-07T08:06:17Z,140.668,NaN,NaN,1025.2573
2024-08-07T08:06:19Z,NaN,NaN,NaN,1025.2631
2024-08-07T08:06:21Z,NaN,NaN,4.25097,NaN
2024-08-07T08:06:25Z,NaN,NaN,NaN,1025.2668
2024-08-07T08:06:26Z,NaN,NaN,NaN,1025.2727
2024-08-07T08:06:33Z,NaN,NaN,NaN,1025.2782
2024-08-07T08:06:33Z,NaN,NaN,NaN,NaN
2024-08-07T08:06:40Z,NaN,NaN,NaN,1025.2826
2024-08-07T08:06:45Z,NaN,NaN,NaN,1025.2826
2024-08-07T08:06:47Z,NaN,NaN,NaN,1025.2814
2024-08-07T08:06:54Z,NaN,NaN,NaN,1025.2733
2024-08-07T08:07:01Z,NaN,NaN,NaN,1025.2665
2024-08-07T08:07:08Z,NaN,NaN,NaN,NaN
2024-08-07T08:07:09Z,NaN,NaN,3.41179,1025.2579
2024-08-07T08:07:15Z,NaN,NaN,NaN,1025.2507
2024-08-07T08:07:17Z,256.329,NaN,NaN,1025.2415
2024-08-07T08:07:22Z,NaN,NaN,NaN,NaN
2024-08-07T08:07:29Z,NaN,NaN,NaN,1025.2338
2024-08-07T08:07:29Z,NaN,NaN,NaN,1025.2255
2024-08-07T08:07:36Z,NaN,NaN,NaN,1025.2175
2024-08-07T08:07:43Z,NaN,NaN,NaN,1025.2076
2024-08-07T08:07:50Z,NaN,NaN,NaN,1025.1913
2024-08-07T08:07:53Z,NaN,NaN,NaN,1025.1696
2024-08-07T08:07:57Z,NaN,NaN,NaN,1025.1272
2024-08-07T08:07:57Z,NaN,NaN,2.23647,NaN
2024-08-07T08:08:04Z,NaN,NaN,NaN,1025.0156
2024-08-07T08:08:11Z,NaN,NaN,NaN,1024.8909
2024-08-07T08:08:13Z,NaN,NaN,NaN,1024.858
2024-08-07T08:08:17Z,256.329,NaN,NaN,1024.757
2024-08-07T08:08:18Z,NaN,NaN,NaN,1024.6049
2024-08-07T08:08:25Z,NaN,NaN,NaN,1024.3309
2024-08-07T08:08:32Z,NaN,NaN,NaN,NaN
2024-08-07T08:08:33Z,NaN,NaN,NaN,1023.99194
2024-08-07T08:08:39Z,NaN,NaN,NaN,1022.897
2024-08-07T08:08:45Z,NaN,NaN,1.21183,1021.50226
2024-08-07T08:08:46Z,NaN,NaN,NaN,1020.6271
2024-08-07T08:08:53Z,NaN,NaN,NaN,1020.55524
2024-08-07T08:08:53Z,NaN,NaN,NaN,1020.5412
2024-08-07T08:09:00Z,NaN,NaN,NaN,1020.5436
2024-08-07T08:09:07Z,NaN,NaN,NaN,NaN
2024-08-07T08:09:14Z,NaN,NaN,NaN,1020.55194
2024-08-07T08:09:17Z,256.823,NaN,NaN,1020.5445
2024-08-07T08:09:21Z,NaN,NaN,NaN,1020.5458
2024-08-07T08:09:28Z,NaN,NaN,NaN,1020.5448
2024-08-07T08:09:33Z,NaN,NaN,0.516375,1020.54535
2024-08-07T08:09:35Z,NaN,NaN,NaN,1020.5412
2024-08-07T08:09:37Z,NaN,NaN,NaN,1020.538
2024-08-07T08:09:42Z,NaN,NaN,NaN,1020.538
2024-08-07T08:09:45Z,NaN,NaN,NaN,NaN
2024-08-07T08:09:53Z,NaN,NaN,NaN,NaN
2024-08-07T08:10:17Z,NaN,NaN,NaN,NaN
2024-08-07T08:10:21Z,NaN,NaN,0.342512,NaN
2024-08-07T08:10:25Z,NaN,-0.275762,NaN,NaN
2024-08-07T08:10:30Z,NaN,NaN,NaN,1020.5488
2024-08-07T08:10:33Z,NaN,NaN,NaN,1020.55286
2024-08-07T08:10:37Z,NaN,NaN,NaN,NaN
2024-08-07T08:10:41Z,NaN,NaN,NaN,NaN
2024-08-07T08:10:44Z,NaN,NaN,NaN,1020.56244
2024-08-07T08:10:49Z,NaN,NaN,NaN,1020.56824
2024-08-07T08:10:51Z,NaN,NaN,NaN,NaN
2024-08-07T08:10:58Z,NaN,NaN,NaN,1020.5733
2024-08-07T08:11:05Z,NaN,NaN,NaN,1020.589
2024-08-07T08:11:05Z,NaN,-0.429351,NaN,NaN
2024-08-07T08:11:09Z,NaN,NaN,1.32542,1020.6232
2024-08-07T08:11:12Z,NaN,NaN,NaN,1020.9337
2024-08-07T08:11:19Z,NaN,NaN,NaN,1022.93317
2024-08-07T08:11:21Z,NaN,NaN,NaN,NaN
2024-08-07T08:11:25Z,NaN,NaN,NaN,1024.1244
2024-08-07T08:11:26Z,NaN,NaN,NaN,1024.5482
2024-08-07T08:11:29Z,NaN,NaN,NaN,NaN
2024-08-07T08:11:33Z,NaN,NaN,NaN,1024.7438
2024-08-07T08:11:40Z,NaN,NaN,NaN,1024.8488
2024-08-07T08:11:45Z,NaN,-0.511381,NaN,1024.8942
2024-08-07T08:11:47Z,NaN,NaN,NaN,NaN
2024-08-07T08:11:49Z,NaN,NaN,NaN,1024.9507
2024-08-07T08:11:54Z,NaN,NaN,NaN,NaN
2024-08-07T08:11:57Z,NaN,NaN,2.33383,1024.9622
2024-08-07T08:12:01Z,NaN,NaN,NaN,1024.9972
2024-08-07T08:12:01Z,NaN,NaN,NaN,NaN
2024-08-07T08:12:08Z,NaN,NaN,NaN,1025.0925
2024-08-07T08:12:11Z,NaN,NaN,NaN,1025.1466
2024-08-07T08:12:15Z,NaN,NaN,NaN,1025.1511
2024-08-07T08:12:22Z,NaN,NaN,NaN,1025.1643
2024-08-07T08:12:27Z,NaN,-0.499164,NaN,1025.19
2024-08-07T08:12:29Z,NaN,NaN,NaN,NaN
2024-08-07T08:12:31Z,NaN,NaN,NaN,NaN
2024-08-07T08:12:36Z,NaN,NaN,NaN,1025.195
2024-08-07T08:12:39Z,NaN,NaN,NaN,NaN
2024-08-07T08:12:43Z,NaN,NaN,NaN,1025.2097
2024-08-07T08:12:43Z,NaN,NaN,3.04551,1025.2119
2024-08-07T08:12:49Z,NaN,NaN,NaN,1025.2201
2024-08-07T08:12:51Z,NaN,NaN,NaN,1025.2228
2024-08-07T08:12:55Z,NaN,NaN,NaN,1025.2266
2024-08-07T08:12:56Z,NaN,NaN,NaN,1025.2299
2024-08-07T08:13:03Z,NaN,NaN,NaN,NaN
2024-08-07T08:13:07Z,NaN,-0.488692,NaN,NaN
2024-08-07T08:13:10Z,NaN,NaN,NaN,1025.2343
2024-08-07T08:13:11Z,NaN,NaN,NaN,1025.2367
2024-08-07T08:13:17Z,NaN,NaN,NaN,1025.2408
2024-08-07T08:13:24Z,NaN,NaN,NaN,1025.2449
2024-08-07T08:13:27Z,NaN,NaN,NaN,1025.2496
2024-08-07T08:13:31Z,NaN,NaN,NaN,NaN
2024-08-07T08:13:31Z,NaN,NaN,3.71779,1025.2538
2024-08-07T08:13:38Z,NaN,NaN,NaN,NaN
2024-08-07T08:13:43Z,NaN,NaN,NaN,1025.2577
2024-08-07T08:13:45Z,NaN,NaN,NaN,NaN
2024-08-07T08:13:47Z,NaN,-0.471239,NaN,1025.2615
2024-08-07T08:13:51Z,NaN,NaN,NaN,1025.2678
2024-08-07T08:13:52Z,NaN,NaN,NaN,1025.2731
2024-08-07T08:13:59Z,NaN,NaN,NaN,1025.2792
2024-08-07T08:14:03Z,NaN,NaN,NaN,NaN
2024-08-07T08:14:06Z,NaN,NaN,NaN,1025.2828
2024-08-07T08:14:11Z,NaN,NaN,NaN,1025.2828
2024-08-07T08:14:13Z,NaN,NaN,NaN,1025.2771
2024-08-07T08:14:15Z,NaN,NaN,NaN,NaN
2024-08-07T08:14:19Z,NaN,NaN,4.27879,1025.2693
2024-08-07T08:14:20Z,NaN,NaN,NaN,NaN
2024-08-07T08:14:27Z,NaN,NaN,NaN,1025.26
2024-08-07T08:14:27Z,NaN,0.429351,NaN,1025.2555
2024-08-07T08:14:31Z,NaN,NaN,NaN,1025.2466
2024-08-07T08:14:34Z,NaN,NaN,NaN,NaN
2024-08-07T08:14:41Z,NaN,NaN,NaN,1025.2385
2024-08-07T08:14:48Z,NaN,NaN,NaN,1025.2286
2024-08-07T08:14:55Z,NaN,NaN,NaN,1025.2218
2024-08-07T08:14:55Z,NaN,NaN,NaN,1025.21
2024-08-07T08:15:02Z,NaN,NaN,NaN,NaN
2024-08-07T08:15:07Z,NaN,0.511381,3.23792,1025.1995
2024-08-07T08:15:09Z,NaN,NaN,NaN,NaN
2024-08-07T08:15:15Z,NaN,NaN,NaN,1025.1753
2024-08-07T08:15:16Z,NaN,NaN,NaN,1025.1383
2024-08-07T08:15:23Z,NaN,NaN,NaN,1025.0547
2024-08-07T08:15:27Z,NaN,NaN,NaN,1024.8987
2024-08-07T08:15:30Z,NaN,NaN,NaN,1024.7683
2024-08-07T08:15:35Z,NaN,NaN,NaN,1024.581
2024-08-07T08:15:37Z,NaN,NaN,NaN,NaN
2024-08-07T08:15:44Z,NaN,NaN,NaN,NaN
2024-08-07T08:15:47Z,NaN,0.476475,NaN,1024.1727
2024-08-07T08:15:51Z,NaN,NaN,NaN,NaN
2024-08-07T08:15:55Z,NaN,NaN,1.96292,1023.4823
2024-08-07T08:15:58Z,NaN,NaN,NaN,1022.7481
2024-08-07T08:16:05Z,NaN,NaN,NaN,1020.73206
2024-08-07T08:16:12Z,NaN,NaN,NaN,1020.5465
2024-08-07T08:16:15Z,NaN,NaN,NaN,1020.56165
2024-08-07T08:16:19Z,NaN,NaN,NaN,1020.55835
2024-08-07T08:16:26Z,NaN,NaN,NaN,NaN
2024-08-07T08:16:27Z,NaN,0.492183,NaN,1020.54956
2024-08-07T08:16:33Z,NaN,NaN,NaN,1020.5486
2024-08-07T08:16:39Z,NaN,NaN,NaN,1020.54846
2024-08-07T08:16:40Z,NaN,NaN,NaN,1020.5493
2024-08-07T08:16:43Z,NaN,NaN,1.20719,1020.5471
2024-08-07T08:16:47Z,NaN,NaN,NaN,NaN
2024-08-07T08:16:54Z,NaN,NaN,NaN,1020.5454
2024-08-07T08:16:59Z,NaN,NaN,NaN,NaN
2024-08-07T08:17:01Z,NaN,NaN,NaN,1020.5436
2024-08-07T08:17:07Z,NaN,0.483456,NaN,1020.5436
